distance_from_selected_vessel,selected_vessel_course,selected_vessel_heading,selected_vessel_distance_per_tick,selected_vessel_distance_to_turn_point,course,heading,distance_per_tick,distance_to_turn_point,ais_range,dark_activity
10715.19297605033,43.08353131928962,43.15348982620023,308.6666666666667,64.21339981377076,-155.3385912475717,-150.12526206993613,463.0,6706.84512878637,11112,False
12628.418547902027,43.08353131928962,43.15348982620023,308.6666666666667,64.21339981377076,-138.0787477756193,-146.53378772007693,771.6,5657.521144710304,12904,False
14374.13471441295,28.228100871826086,311.5948694113114,308.6666666666667,3361.1105861377955,-151.7046417893026,-154.76988186045324,493.8666666666667,2475.8686334235144,14816,False
11598.641624221904,31.756613480804347,311.5948694113114,308.6666666666667,3109.624885823679,-155.3385912475717,-147.4527819397313,771.6,9733.627683778355,12904,True
14477.24142138709,28.228100871826086,311.5948694113114,308.6666666666667,2436.1779975997615,-151.7046417893026,-157.5116674342134,493.8666666666667,3230.288537736932,14816,False
12228.275452316597,24.699588262847826,311.5948694113114,308.6666666666667,2251.4962440312815,-151.7046417893026,-155.75890742101498,771.6,6172.070073497462,12904,False
59368.26218781524,-2.5360445087885317,356.98696210605635,463.0,75.83603418097186,-94.96705999027378,-105.53208177328891,308.6666666666667,11906.87460655378,9260,False
1134.4997552946184,41.833089181339325,311.5948694113114,771.6,2029.8275141888837,41.833089181339325,311.5948694113114,308.6666666666667,1873.3955961200058,9260,True
4395.517818431139,199.11033236931337,165.90614000392168,308.6666666666667,29.238412614871777,-3.1037143326560557,356.98696210605635,493.8666666666667,233.5502740239592,14816,True
10956.24291264981,131.5948694113114,129.89828258989647,771.6,354.4157868562149,-54.380810082128484,311.5948694113114,463.0,2692.990298376068,11112,False
12544.101573818138,-152.4156822383497,167.7361405526915,771.6,775.2957658233762,-153.95232394552474,-106.47686824452647,771.6,235.405108138499,12904,False
10849.843688847883,-152.4156822383497,179.3238561410421,463.0,967.4370165825358,-138.0787477756193,-153.3516750587746,463.0,4992.727248699864,11112,False
12382.823434815435,131.5948694113114,134.00900510822856,463.0,602.4544197953911,-48.338497850780875,311.5948694113114,771.6,1185.2069847545727,12904,False
12768.153130602705,21.450783763595155,27.58431776165031,463.0,916.5339292579549,-136.84651017379977,-108.58399716749638,771.6,1256.7449171692285,12904,False
14879.544913824733,9.335589240854915,311.5948694113114,463.0,2281.820558721515,99.81253609343617,118.13824114528407,493.8666666666667,7321.673754937114,14816,False
12710.576962125291,8.16864058574805,311.5948694113114,463.0,1205.6869872845887,156.21558739387302,109.16380601396348,771.6,4359.4218419106555,12904,False
12760.92843725489,8.16864058574805,311.5948694113114,463.0,1205.6869872845887,156.21558739387302,110.12122225819014,771.6,3909.972349476095,12904,False
14773.322020630738,131.5948694113114,132.88747468190266,771.6,428.1635083527992,-80.1238259040593,311.5948694113114,493.8666666666667,6121.844437049908,14816,False
10837.54807175787,41.833089181339325,311.5948694113114,771.6,303.0933872444266,-155.3385912475717,-151.52152208621789,463.0,7973.297739944369,11112,False
1735.4998848228804,41.833089181339325,311.5948694113114,771.6,303.0933872444266,132.2384535909525,27.58431776165031,463.0,1748.0040311192445,11112,True
10761.848004962028,-152.4156822383497,144.57879169346367,771.6,1867.2424482163221,-153.95232394552474,-111.8552067279878,463.0,2411.365142991837,11112,False
14738.036257968117,-152.4156822383497,175.65579863750483,493.8666666666667,670.0179748350045,-138.0787477756193,-143.8016505347638,493.8666666666667,2618.2710099401806,14816,False
9248.024760172477,-152.4156822383497,175.65579863750483,493.8666666666667,670.0179748350045,-136.84651017379977,-112.15538815310127,308.6666666666667,3681.1544743181257,9260,False
11378.836379366454,131.5948694113114,136.3707871598992,463.0,5968.697691266059,-80.1238259040593,311.5948694113114,463.0,3487.7136069661847,11112,False
90474.97175250703,68.83873559332766,68.35182265442927,463.0,125.85900914315943,-80.1238259040593,311.5948694113114,493.8666666666667,5301.07609844906,14816,False
10733.872051452596,19.067363345417917,27.58431776165031,463.0,746.4820162548159,-136.84651017379977,-111.9783075138455,463.0,3068.0397450534565,11112,False
14610.329877228201,115.14551073489748,123.06326626232627,771.6,1680.381584972543,-80.1238259040593,311.5948694113114,493.8666666666667,5464.836544389882,14816,False
14452.375684241586,19.067363345417917,27.58431776165031,493.8666666666667,870.2591148114068,-155.3385912475717,-153.851902222232,493.8666666666667,2374.307195134133,14816,False
12782.928792351162,19.067363345417917,27.58431776165031,493.8666666666667,870.2591148114068,-138.0787477756193,-146.0791681254505,771.6,4347.18742501958,12904,False
12278.187628353393,19.067363345417917,27.58431776165031,493.8666666666667,870.2591148114068,-136.84651017379977,-108.72275908140935,771.6,1833.244277146139,12904,False
12737.602268981154,19.067363345417917,27.58431776165031,493.8666666666667,870.2591148114068,-155.3385912475717,-147.24724035008683,771.6,4137.050712567646,12904,False
9176.643652076738,19.067363345417917,27.58431776165031,493.8666666666667,764.017859192974,-138.0787477756193,-150.1216137131278,308.6666666666667,6938.564718031566,9260,False
14585.462433863036,41.833089181339325,311.5948694113114,308.6666666666667,1602.8721828968464,-138.0787477756193,-147.7958411586249,493.8666666666667,3350.070088234942,14816,False
12564.858263911052,41.833089181339325,311.5948694113114,308.6666666666667,1602.8721828968464,-138.0787477756193,-148.05312035416688,771.6,5519.028620033458,12904,False
12829.198949987927,148.04422808772534,125.84536041962654,771.6,1146.4503167307962,-48.338497850780875,311.5948694113114,771.6,4564.516497100343,12904,False
9122.103068125016,87.33596908175664,121.47301366997965,308.6666666666667,5303.234091230184,-23.7616124377201,311.5948694113114,308.6666666666667,2206.6739510634443,9260,False
11109.28050241282,112.28910310511569,122.08342532518901,308.6666666666667,4690.673570458564,-23.7616124377201,311.5948694113114,463.0,1184.069271701944,11112,False
9330.983010965807,87.33596908175664,123.21471052752209,308.6666666666667,4085.2860666828446,-23.7616124377201,311.5948694113114,308.6666666666667,1747.5542262255162,9260,False
14459.188678725654,99.81253609343617,124.1995862934839,308.6666666666667,3472.226004862681,131.5948694113114,128.41704374660483,493.8666666666667,1303.2046525067624,14816,False
12518.422313946023,-152.4156822383497,-168.3192499604263,308.6666666666667,333.177906785161,-136.84651017379977,-109.57343668072158,771.6,1230.2467130637533,12904,False
12888.035395034392,-152.4156822383497,-168.3192499604263,308.6666666666667,333.177906785161,-120.81890430366688,-148.01607977814726,771.6,3172.0738325162224,12904,False
9135.052718852596,41.833089181339325,311.5948694113114,463.0,1814.8475518406854,-138.0787477756193,-146.93296389805593,308.6666666666667,8905.703805339479,9260,False
8097.45352111201,41.833089181339325,311.5948694113114,463.0,1814.8475518406854,-138.0787477756193,-144.25971914991092,308.6666666666667,10414.338336226772,9260,True
13201.162857121108,20.515907337446205,20.553742810444533,463.0,5312.291366301178,-191.98635039202978,166.34365597412454,771.6,4570.669935489177,12904,False
10948.689707754065,20.515907337446205,20.553742810444533,463.0,4852.7242001962995,-149.32271697157873,167.73458429153504,463.0,7383.880459952472,11112,False
12388.742777856418,-159.44625718955547,-169.50582951506777,771.6,2269.282094346125,23.08039575462698,20.553742810444533,771.6,933.1609451211821,12904,False
11479.277853631438,-159.44625718955547,-169.52626781740696,771.6,785.9821145237806,20.515907337446205,20.553742810444533,463.0,3021.2211423803496,11112,False
9271.08958120464,-170.65453368180425,170.44670259588676,771.6,6345.8069307758615,23.08039575462698,20.553742810444533,308.6666666666667,7312.475364820621,9260,False
10722.35607917456,23.08039575462698,9.345466318195747,308.6666666666667,9285.599471212272,24.699588262847826,20.553742810444533,463.0,17038.65054351862,11112,False
12329.053478490092,20.515907337446205,9.345466318195747,308.6666666666667,8977.697573822466,-170.65453368180425,156.93171470123605,771.6,1905.2320711096588,12904,False
2471.213476081563,27.143007990584522,49.813208537431464,493.8666666666667,12781.457938035372,-152.78070820871432,207.14300799058452,463.0,9346.792474716603,11112,True
12398.668413286572,-120.81890430366688,-153.734942889,308.6666666666667,1229.5632858202107,41.833089181339325,20.553742810444533,771.6,4723.156652519424,12904,False
14997.334700997477,-138.0787477756193,-154.51014404541516,308.6666666666667,806.7217309427119,105.31836271482958,86.87530035224783,493.8666666666667,881.6125509439373,14816,False
6338.670416255958,126.65966910083333,27.58431776165031,493.8666666666667,2565.6796849593497,-22.188263083919587,27.58431776165031,493.8666666666667,1119.7138075887076,14816,False
5891.642171383002,142.4921277384375,27.58431776165031,493.8666666666667,1653.79325845635,-171.4676425181434,-178.82973095896952,308.6666666666667,876.7489836592459,9260,True
14427.549399607384,126.65966910083333,27.58431776165031,493.8666666666667,1176.8594558675563,-138.0787477756193,-150.84894253515293,493.8666666666667,6613.707502352655,14816,False
9799.915720702726,-137.19933040855997,27.58431776165031,493.8666666666667,1983.969647437787,36.60395303367191,20.553742810444533,493.8666666666667,5202.426852184539,14816,True
14609.02070370141,48.46897273420082,71.46621715397282,493.8666666666667,269.4869524459154,-138.0787477756193,-153.88370554253927,493.8666666666667,3078.978898047902,14816,False
9166.46235139006,48.46897273420082,71.46621715397282,493.8666666666667,269.4869524459154,142.4921277384375,27.58431776165031,308.6666666666667,1352.914253545733,9260,False
9016.467963860363,48.46897273420082,71.46621715397282,493.8666666666667,269.4869524459154,-138.0787477756193,-146.4961805256501,308.6666666666667,9148.536212897085,9260,False
11004.667074092742,28.228100871826086,20.553742810444533,308.6666666666667,2420.6656924506306,-151.7046417893026,-151.52249470717754,463.0,6111.133426520552,11112,False
9533.965802883691,31.756613480804347,20.553742810444533,308.6666666666667,1811.5966144747063,-170.6677220129654,-158.40064729421874,308.6666666666667,7677.9747707941215,9260,False
14719.654298191701,28.228100871826086,20.553742810444533,308.6666666666667,919.9815649364002,-170.6677220129654,-152.21271771414504,493.8666666666667,3904.9506058971324,14816,False
30574.04943902154,-59.98772275709585,-61.327783107183166,308.6666666666667,3468.1493819960124,-151.7046417893026,-164.31450004709956,463.0,8559.117129296636,11112,False
805.9391286878284,-81.91902269359522,27.58431776165031,771.6,2031.6704979175702,93.61632241318185,90.92940756543375,493.8666666666667,527.3429683244984,14816,True
12263.482859190375,-75.5766839250508,27.58431776165031,771.6,971.5646367405949,-138.0787477756193,-155.53629166387833,771.6,2033.1932060573326,12904,False
11524.915440849798,-22.188263083919587,27.58431776165031,771.6,1194.2578402026645,36.60395303367191,311.5948694113114,771.6,15736.384033819708,12904,True
11091.945209852804,37.69808990437842,71.46621715397282,771.6,930.7206833400086,-155.3385912475717,-146.9360898913377,463.0,7169.88922202576,11112,False
9139.497029280652,37.69808990437842,71.46621715397282,771.6,930.7206833400086,-136.84651017379977,-114.23718416803511,308.6666666666667,5421.700717146533,9260,False
12434.239673256701,37.69808990437842,71.46621715397282,771.6,930.7206833400086,-155.3385912475717,-143.57968371196725,771.6,6859.121750157337,12904,False
12381.238207954819,16.68394292724068,27.58431776165031,771.6,1359.3502264331705,-138.0787477756193,-144.7807666598738,771.6,4728.1243471486205,12904,False
12453.732241441077,16.68394292724068,27.58431776165031,771.6,1359.3502264331705,-138.0787477756193,-149.38855444385223,771.6,4003.7292979476415,12904,False
1000.800315263998,41.833089181339325,336.215587393873,463.0,612.5905264814163,27.579740927099273,27.58431776165031,463.0,832.8710356137863,11112,True
49103.04673774101,177.74511178769507,-177.9597566368138,493.8666666666667,1491.2125100438627,-136.84651017379977,-114.22111141433251,308.6666666666667,6486.558387169962,9260,False
9191.698496214398,157.807685020879,154.05019537699502,308.6666666666667,1152.487124486651,-136.84651017379977,-112.55830183800252,308.6666666666667,3907.341178093167,9260,False
4938.937425905173,93.61632241318185,72.03261150078461,308.6666666666667,1474.4742776207443,-53.322420228529644,-69.49525465296607,493.8666666666667,580.6258333432841,14816,True
4936.134389846763,81.91428211153412,95.31568361085269,308.6666666666667,1183.0744141589241,41.833089181339325,311.5948694113114,463.0,7898.642269511594,11112,True
8366.629502270434,115.14551073489748,126.64929867079461,463.0,365.4348338008171,148.04422808772534,130.38620886067523,771.6,8828.36583337865,12904,True
14751.609970598836,131.5948694113114,128.02210082990007,771.6,624.3681483521666,-90.13930414206672,311.5948694113114,493.8666666666667,7968.211150434697,14816,False
10868.296235051374,131.5948694113114,128.02210082990007,771.6,624.3681483521666,-54.380810082128484,311.5948694113114,463.0,2787.7185405841437,11112,False
14392.704404188666,131.5948694113114,128.02210082990007,771.6,624.3681483521666,-70.10834766605188,311.5948694113114,493.8666666666667,5856.530796902187,14816,False
9058.23391399563,48.46897273420082,82.98510291842547,463.0,405.2885870878169,107.16871586177241,71.03908740995388,308.6666666666667,836.7774396198392,9260,False
4075.6449441891705,-152.4156822383497,166.06938946423713,493.8666666666667,768.8239025237131,-155.3385912475717,-143.99420772264233,308.6666666666667,11440.123305704516,9260,True
43932.761363221616,-90.13930414206672,311.5948694113114,308.6666666666667,8584.49623255075,-138.0787477756193,-147.9827428432283,463.0,4489.213511015994,11112,False
46329.46918768486,-90.13930414206672,311.5948694113114,308.6666666666667,8584.49623255075,-119.7406964020748,-109.75777979099792,771.6,906.8606391570929,12904,False
194487.54597727672,65.84627741130274,75.27881736346515,308.6666666666667,7855.3462590455865,-2.254261785589806,356.98696210605635,308.6666666666667,1748.0860568681824,9260,True
14913.841310160244,8.16864058574805,311.5948694113114,308.6666666666667,7499.416127363456,112.28910310511569,120.66831306537162,493.8666666666667,2707.9342844327552,14816,False
11055.280264321333,9.335589240854915,311.5948694113114,308.6666666666667,5690.4384617680835,99.81253609343617,95.07179643340658,463.0,8678.991915743574,11112,False
9244.201012394245,19.067363345417917,27.58431776165031,308.6666666666667,442.09358404690465,-136.84651017379977,-113.44228697795475,308.6666666666667,4685.120997355204,9260,False
8286.674032994852,-152.4156822383497,166.52422626224302,493.8666666666667,747.9541402037372,-120.81890430366688,-148.2989169706762,308.6666666666667,6808.220903202707,9260,False
9194.349251200609,-152.4156822383497,166.52422626224302,493.8666666666667,747.9541402037372,-138.0787477756193,-148.91033636608753,308.6666666666667,5912.502187911942,9260,False
10450.8271746151,19.067363345417917,27.58431776165031,493.8666666666667,1042.9562141198035,43.08353131928962,75.27881736346515,771.6,10954.67183671599,12904,True
9241.668695662549,31.756613480804347,311.5948694113114,308.6666666666667,1955.2584089311013,-108.53378284602718,-106.77085643792411,308.6666666666667,16387.11797989213,9260,False
10971.21222105826,115.14551073489748,132.86911453927613,463.0,1064.4728852150706,-42.29618561943327,311.5948694113114,463.0,1957.8640853298243,11112,False
12374.853421237667,115.14551073489748,132.86911453927613,463.0,1064.4728852150706,-54.380810082128484,311.5948694113114,771.6,4229.543347488913,12904,False
7517.426902584245,41.833089181339325,311.5948694113114,771.6,2615.8961227475556,126.65966910083333,27.58431776165031,308.6666666666667,1524.8609385638274,9260,True
14414.32289131601,41.833089181339325,311.5948694113114,771.6,2615.8961227475556,-138.0787477756193,-152.099719983696,493.8666666666667,3573.764625730548,14816,False
14620.329809570145,36.60395303367191,41.92125222438071,463.0,1765.3315163148054,-120.81890430366688,-150.58104800993476,493.8666666666667,3418.760735947111,14816,False
62754.577580731086,19.067363345417917,27.58431776165031,771.6,934.740506915084,-48.338497850780875,311.5948694113114,463.0,3809.076216352689,11112,False
10845.03186729863,19.067363345417917,27.58431776165031,771.6,934.740506915084,-136.84651017379977,-111.68271843747637,463.0,3043.985189191695,11112,False
11694.981116376872,41.833089181339325,311.5948694113114,771.6,10155.675896810626,-151.7046417893026,-152.24801950631866,463.0,15886.74025548262,11112,False
12240.54860241145,41.833089181339325,311.5948694113114,771.6,10155.675896810626,69.05520066108527,18.39191249051559,771.6,1705.2452487477983,12904,False
15463.953746025234,47.06222532900674,311.5948694113114,771.6,9419.194990212894,-151.7046417893026,-156.92347331580717,493.8666666666667,12529.224538108756,14816,False
10807.674600818009,41.833089181339325,311.5948694113114,771.6,8668.503664036225,-108.53378284602718,-105.76965590337042,463.0,18463.21359188993,11112,False
9981.38021296489,41.833089181339325,311.5948694113114,771.6,8668.503664036225,-138.0787477756193,-150.08866330973694,308.6666666666667,661.9746185864637,9260,False
12257.030784898283,-152.4156822383497,-179.24125948269034,463.0,789.277508537606,-136.84651017379977,-109.08401395589019,771.6,1230.1523786093016,12904,False
3750.380344073933,199.11033236931337,-31.831678750783443,771.6,380.9369528621159,-2.7588571845831606,356.98696210605635,308.6666666666667,944.280547229904,9260,True
11016.716442523357,-152.4156822383497,176.72201411171545,493.8666666666667,562.2411765530841,-120.81890430366688,-148.64067852311211,463.0,4623.008782661402,11112,False
14766.293019016135,-152.4156822383497,176.72201411171545,493.8666666666667,562.2411765530841,-138.0787477756193,-152.53148748131346,493.8666666666667,972.780890985706,14816,False
10934.36278630808,19.067363345417917,27.58431776165031,493.8666666666667,822.1596387974748,-138.0787477756193,-146.98820332461506,463.0,5643.930786525189,11112,False
12395.041756310879,19.067363345417917,27.58431776165031,493.8666666666667,822.1596387974748,-138.0787477756193,-153.67627471163246,771.6,4683.610513708155,12904,False
12822.739605683459,19.067363345417917,27.58431776165031,493.8666666666667,822.1596387974748,-138.0787477756193,-149.4604391910569,771.6,3948.633277665587,12904,False
5516.3123780057485,-2.254261785589806,356.98696210605635,463.0,159.93222097686277,177.10117274936346,-57.00087447812977,771.6,632.3278755868918,12904,True
9063.44536546473,56.928615942276494,61.63557146768585,463.0,12272.929901941789,-107.497636018473,248.83873559332767,308.6666666666667,13030.107465905618,9260,False
14662.972634909895,21.450783763595155,27.58431776165031,463.0,870.9139270313134,-120.81890430366688,-152.1841841874514,493.8666666666667,1692.495538581363,14816,False
14727.390307185631,131.5948694113114,128.20371059298452,493.8666666666667,615.3745814124029,-80.1238259040593,311.5948694113114,493.8666666666667,5913.5584879783155,14816,False
9139.288996975089,131.5948694113114,128.20371059298452,493.8666666666667,615.3745814124029,-48.338497850780875,311.5948694113114,308.6666666666667,6082.0767830157065,9260,False
9112.864450068197,16.68394292724068,27.58431776165031,771.6,1359.3502264331705,-138.0787477756193,-148.44846416866338,308.6666666666667,6874.0519686152875,9260,False
47055.24116659304,-2.254261785589806,356.98696210605635,463.0,76.24383203003748,-120.81890430366688,-150.62453003963128,771.6,4144.239855370549,12904,False
14734.545138647763,47.06222532900674,311.5948694113114,493.8666666666667,1510.0746126192714,-138.0787477756193,-152.0127736441656,493.8666666666667,3077.7500364291177,14816,False
10694.849868583917,47.06222532900674,311.5948694113114,493.8666666666667,1510.0746126192714,-138.0787477756193,-150.86939074615515,463.0,7088.401663200414,11112,False
4048.0173561686797,-1.9724790623910804,356.98696210605635,493.8666666666667,133.59555824232103,-2.8983263839444935,356.98696210605635,493.8666666666667,782.7637501030913,14816,True
12306.406496259144,41.833089181339325,311.5948694113114,463.0,153.74619472667598,-138.0787477756193,-150.2423430784535,771.6,5858.981512820823,12904,False
12740.38506125567,-152.4156822383497,173.29927380014163,463.0,768.8300137571147,-155.3385912475717,-151.29109726426995,771.6,3367.4685053376043,12904,False
14540.62147948134,-152.4156822383497,173.29927380014163,463.0,768.8300137571147,-138.0787477756193,-157.0513177566118,493.8666666666667,2477.3200883082154,14816,False
10728.52508402968,-152.4156822383497,173.29927380014163,463.0,768.8300137571147,-138.0787477756193,-146.2200029655568,463.0,5271.422793589496,11112,False
7495.784661431924,-191.98635039202978,168.2723169249717,493.8666666666667,3042.527721844829,156.21558739387302,109.40790249059452,463.0,2342.8122394235743,11112,True
9342.8637331625,-191.98635039202978,168.2723169249717,493.8666666666667,3042.527721844829,20.515907337446205,20.553742810444533,308.6666666666667,10146.959023465448,9260,False
5124.804428471553,-170.65453368180425,165.85419453727766,493.8666666666667,2155.2709391745334,-170.65453368180425,166.6845387713062,308.6666666666667,6745.696621439859,9260,True
13200.743256551244,-151.7046417893026,-153.94211002361254,771.6,17147.829608162472,41.833089181339325,41.92125222438071,771.6,6444.463860443157,12904,False
6788.068250800657,-132.74156156563978,-154.48834382691558,771.6,16376.87664675991,-151.7046417893026,-150.97935319665118,463.0,9773.55614706687,11112,True
9808.2769655249,-151.7046417893026,-154.56593204481044,771.6,15638.849682346443,-138.0787477756193,-148.8317161185729,308.6666666666667,6754.486217497711,9260,False
4695.205771103046,-170.6677220129654,-154.1289934770425,771.6,14867.561385395013,28.228100871826086,28.2953582106974,463.0,1725.5737409152912,11112,True
10772.050530134067,131.5948694113114,131.5948694113114,308.6666666666667,1106.7787680876422,-48.338497850780875,311.5948694113114,463.0,630.4702847790599,11112,False
9432.071522137834,131.5948694113114,131.5948694113114,308.6666666666667,800.7307082879414,-48.338497850780875,311.5948694113114,308.6666666666667,2427.670469961302,9260,False
9653.46716326629,115.14551073489748,131.5948694113114,308.6666666666667,212.71617023181798,131.5948694113114,127.1588675487249,493.8666666666667,10005.226501642499,14816,True
9720.421059783754,47.06222532900674,28.2953582106974,771.6,6439.092784735984,-155.3385912475717,-150.43476607771277,308.6666666666667,1878.8249439250017,9260,False
11125.23526564593,41.833089181339325,28.2953582106974,771.6,5667.617981086481,-138.0787477756193,-155.79044025450023,463.0,2243.0619671596155,11112,False
7501.317919893652,47.06222532900674,28.2953582106974,771.6,4129.934899877665,-53.322420228529644,-63.221346252341355,463.0,2724.5021489369683,11112,True
11077.545697056314,131.5948694113114,131.5948694113114,308.6666666666667,322.91954324043877,-48.338497850780875,311.5948694113114,463.0,4475.812891748825,11112,False
10964.606142938153,131.5948694113114,131.5948694113114,308.6666666666667,322.91954324043877,-48.338497850780875,311.5948694113114,463.0,5102.974621499081,11112,False
58457.83644285188,41.833089181339325,41.92125222438071,771.6,992.972668607773,-80.1238259040593,311.5948694113114,493.8666666666667,7695.217366074149,14816,False
14468.007508028666,41.833089181339325,41.92125222438071,771.6,992.972668607773,-155.3385912475717,-145.2661798802436,493.8666666666667,4035.7156849210714,14816,False
50558.265709673826,-2.5360445087885317,356.98696210605635,463.0,4.751862651665052,-153.95232394552474,-109.42294987590881,308.6666666666667,879.3812992539104,9260,True
14641.472682382348,41.833089181339325,311.5948694113114,771.6,1381.6796863541977,-155.3385912475717,-145.93333984213473,493.8666666666667,3261.4080798428836,14816,False
47916.79283103261,176.98696210605632,-141.53781838955555,463.0,239.874235026806,-138.0787477756193,-145.43393212262004,771.6,4679.83399702103,12904,False
2387.3815264739846,176.98696210605632,-141.53781838955555,463.0,239.874235026806,154.96352615569302,-179.1213440059613,308.6666666666667,736.4042109617408,9260,True
47325.02835593712,-108.53378284602718,-105.39579205877087,463.0,10896.65294432851,-54.380810082128484,311.5948694113114,771.6,876.1644978139595,12904,False
